LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Fairbanks,64.8400511,-147.7199756,"I remember running into him once in downtown Fairbanks. As I walked up, he got out a clipboard, logged in the time he saw me and recorded what our conversation was about—which wasn’t much at all.",neutral,100.0%,Into the Wild
the United States,38.7945952,-106.5348379,"He lost the election, to nobody’s surprise save his own, but immediately launched another political campaign, this time for the presidency of the United States.",neutral,65.0%,Into the Wild
Denali,63.06916889999999,-151.0069842,"To publicize his campaign, he laid plans to make a solo ascent of the south face of Denali, the mountain’s steepest aspect, in winter, with a minimum of food.",neutral,100.0%,Into the Wild
the Kahiltna Glacier,62.765833,-151.303333,Waterman flew to the Kahiltna Glacier in December 1979 to begin the ascent but called it off after only fourteen days.,neutral,100.0%,Into the Wild
Talkeetna,62.32090460000001,-150.1066221,"But in Talkeetna, a village south of Denali that is the point of embarkation for most mountaineering expeditions into the Alaska Range, the cabin he was staying in caught fire and burned to rubble, incinerating both his equipment and the voluminous accumulation of notes, poetry, and personal journals that he regarded as his life’s work.",neutral,94.5%,Into the Wild
Denali,63.06916889999999,-151.0069842,"But in Talkeetna, a village south of Denali that is the point of embarkation for most mountaineering expeditions into the Alaska Range, the cabin he was staying in caught fire and burned to rubble, incinerating both his equipment and the voluminous accumulation of notes, poetry, and personal journals that he regarded as his life’s work.",neutral,94.5%,Into the Wild
the Alaska Range,63.069444,-151.007222,"But in Talkeetna, a village south of Denali that is the point of embarkation for most mountaineering expeditions into the Alaska Range, the cabin he was staying in caught fire and burned to rubble, incinerating both his equipment and the voluminous accumulation of notes, poetry, and personal journals that he regarded as his life’s work.",neutral,94.5%,Into the Wild
Denali,63.06916889999999,-151.0069842,"Then, in the winter of 1981, he launched yet another solo attempt on Denali. As if climbing the peak alone in winter weren’t challenging enough, this time he decided to up the ante even further by beginning his ascent at sea level, which entailed walking 160 hard, circuitous miles from the shore of Cook Inlet just to reach the foot of the mountain.",neutral,88.4%,Into the Wild
Cook Inlet,59.37219760000001,-152.6440034,"As if climbing the peak alone in winter weren’t challenging enough, this time he decided to up the ante even further by beginning his ascent at sea level, which entailed walking 160 hard, circuitous miles from the shore of Cook Inlet just to reach the foot of the mountain.",neutral,88.1%,Into the Wild
the Ruth Glacier,,,"He started plodding north from tidewater in February, but his enthusiasm fizzled on the lower reaches of the Ruth Glacier, still thirty miles from the peak, so he aborted the attempt and retreated to Talkeetna.",neutral,80.1%,Into the Wild
Talkeetna,62.32090460000001,-150.1066221,"He started plodding north from tidewater in February, but his enthusiasm fizzled on the lower reaches of the Ruth Glacier, still thirty miles from the peak, so he aborted the attempt and retreated to Talkeetna.",neutral,80.1%,Into the Wild
the Alaska Range,63.069444,-151.007222,was an exceptionally cold March in the Alaska Range. Late in the month Mugs Stump crossed paths with Waterman on the upper Ruth Glacier.,neutral,100.0%,Into the Wild
Ruth Glacier,62.765278,-150.628333,Late in the month Mugs Stump crossed paths with Waterman on the upper Ruth Glacier.,neutral,100.0%,Into the Wild
Denali,63.06916889999999,-151.0069842,"Stump, an alpinist of world renown who died on Denali in 1992, had just completed a difficult new route on a nearby peak, the Mooses Tooth.",neutral,78.3%,Into the Wild
the Mooses Tooth,40.8206256,-96.6820405,"Stump, an alpinist of world renown who died on Denali in 1992, had just completed a difficult new route on a nearby peak, the Mooses Tooth.",neutral,78.3%,Into the Wild
Seattle,47.6061389,-122.3328481,"Shortly after his chance encounter with Waterman, Stump visited me in Seattle and remarked that “John didn’t seem like he was all there.",neutral,82.4%,Into the Wild
Denali,63.06916889999999,-151.0069842,"Supposedly he was doing this big winter ascent of Denali, but he had hardly any gear with him.",neutral,100.0%,Into the Wild
Ruth Glacier,62.765278,-150.628333,"In his book Breaking Point, Glenn Randall writes:For several weeks, Waterman lingered in the area of the Shel-don Mountain House, a small cabin perched on the side of the Ruth Glacier in the heart of the range.",neutral,100.0%,Into the Wild
the Northwest Fork,,,Waterman was last placed on the Northwest Fork of the Ruth Glacier on April 1.,neutral,100.0%,Into the Wild
the Ruth Glacier,,,Waterman was last placed on the Northwest Fork of the Ruth Glacier on April 1.,neutral,100.0%,Into the Wild
Denali,63.06916889999999,-151.0069842,"His tracks led toward the east buttress of Denali, straight through a labyrinth of giant crevasses, evidence that he had made no apparent effort to circumvent obvious hazards.",neutral,85.9%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"Comparisons have also been drawn between McCandless and Carl McCunn, an affable ab-sentminded Texan who moved to Fairbanks during the 1970s oil boom and found lucrative employment on the Trans-Alaska Pipeline construction project.",neutral,100.0%,Into the Wild
the Alaska Range,63.069444,-151.007222,"In early March 1981, as Waterman was making his final journey into the Alaska Range, McCunn hired a bush pilot to drop him at a remote lake near the Coleen River, about seventy-five miles northeast of Fort Yukon on the southern margin of the Brooks Range.",neutral,95.3%,Into the Wild
the Coleen River,67.0722222,-142.4969444,"In early March 1981, as Waterman was making his final journey into the Alaska Range, McCunn hired a bush pilot to drop him at a remote lake near the Coleen River, about seventy-five miles northeast of Fort Yukon on the southern margin of the Brooks Range.",neutral,95.3%,Into the Wild
Fort Yukon,66.5636571,-145.2486502,"In early March 1981, as Waterman was making his final journey into the Alaska Range, McCunn hired a bush pilot to drop him at a remote lake near the Coleen River, about seventy-five miles northeast of Fort Yukon on the southern margin of the Brooks Range.",neutral,95.3%,Into the Wild
the Brooks Range,68.2,-152.25,"In early March 1981, as Waterman was making his final journey into the Alaska Range, McCunn hired a bush pilot to drop him at a remote lake near the Coleen River, about seventy-five miles northeast of Fort Yukon on the southern margin of the Brooks Range.",neutral,95.3%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"This astounding oversight wasn’t a great surprise to Mark Stoppel, a young Fairbanks resident who had come to know McCunn well during the nine months they worked on the pipeline together, shortly before the lanky Texan departed for the Brooks Range.",neutral,75.9%,Into the Wild
the Brooks Range,68.2,-152.25,"This astounding oversight wasn’t a great surprise to Mark Stoppel, a young Fairbanks resident who had come to know McCunn well during the nine months they worked on the pipeline together, shortly before the lanky Texan departed for the Brooks Range.",neutral,75.9%,Into the Wild
Alaska,63.588753,-154.4930619,In Alaska you get used to strange stuff happening. ”In late August,neutral,85.9%,Into the Wild
the Brooks Range,68.2,-152.25,", as the days grew shorter and the air turned sharp and autumnal in the Brooks Range, McCunn began to worry when nobody arrived to fly him out.",neutral,90.0%,Into the Wild
Brooks Range,68.2,-152.25,"“He was a Teamster—he drove a truck—so he had plenty of downtime on the job, just sitting on his butt inside his rig, daydreaming, which is how he came up with the idea for the Brooks Range trip.",neutral,95.9%,Into the Wild
the Brooks Range,68.2,-152.25,"But Carl was a dreamin’ kind of dude, and right up until he flew into the Brooks Range, he kept hoping and hoping and hoping that one of these girls would change her mind and decide to go with him.",neutral,76.4%,Into the Wild
Alaska,63.588753,-154.4930619,"“The part of the interior where Carl went is a remote, very blank part of Alaska,” says Stoppel.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"And in order to do that, one must look beyond Alaska, to the bald-rock canyons of southern Utah.",neutral,100.0%,Into the Wild
Utah,40.7606608,-111.8939487,"And in order to do that, one must look beyond Alaska, to the bald-rock canyons of southern Utah.",neutral,100.0%,Into the Wild
MORMON COUNTRYDavis,,,"WALLACE STEGNER, MORMON COUNTRYDavis Creek is only a trickle during most of the year and sometimes not even that.",neutral,100.0%,Into the Wild
Fiftymile Point,30.0418686,-90.6581453,"Originating at the foot of a high rock battlement known as Fiftymile Point, the stream flows just four miles across the pink sandstone slabs of southern Utah before surrendering its modest waters to Lake Powell, the giant reservoir that stretches one hundred ninety miles above Glen Canyon Dam.",neutral,97.0%,Into the Wild
Utah,40.7606608,-111.8939487,"Originating at the foot of a high rock battlement known as Fiftymile Point, the stream flows just four miles across the pink sandstone slabs of southern Utah before surrendering its modest waters to Lake Powell, the giant reservoir that stretches one hundred ninety miles above Glen Canyon Dam.",neutral,97.0%,Into the Wild
Lake Powell,37.0682619,-111.2433108,"Originating at the foot of a high rock battlement known as Fiftymile Point, the stream flows just four miles across the pink sandstone slabs of southern Utah before surrendering its modest waters to Lake Powell, the giant reservoir that stretches one hundred ninety miles above Glen Canyon Dam.",neutral,97.0%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"Davis Gulch is a small watershed by any measure, but a lovely one, and travelers through this dry, hard country have for centuries relied on the oasis that exists at the bottom of the slotlike defile.",neutral,82.5%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"For most of its short length, Davis Gulch exists as a deep, twisting gash in the slickrock, narrow enough in places to spit across, lined by overhanging sandstone walls that bar access to the canyon floor.",neutral,100.0%,Into the Wild
Davis Creek,39.307705,-119.8331713,"Just upstream from where Davis Creek flows into Lake Powell, a natural ramp zigzags down from the canyons west rim.",neutral,87.8%,Into the Wild
Lake Powell,37.0682619,-111.2433108,"Just upstream from where Davis Creek flows into Lake Powell, a natural ramp zigzags down from the canyons west rim.",neutral,87.8%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,The country surrounding Davis Gulch is a desiccated expanse of bald rock and brick-red sand.,neutral,100.0%,Into the Wild
Oakland,37.8043514,-122.2711639,"Everett was born in Oakland, California, in 1914, the younger of two sons raised by Christopher and Stella Ruess.",neutral,100.0%,Into the Wild
California,36.778261,-119.4179324,"Everett was born in Oakland, California, in 1914, the younger of two sons raised by Christopher and Stella Ruess.",neutral,100.0%,Into the Wild
California,36.778261,-119.4179324,"Christopher, a graduate of Harvard Divinity School, was a poet, a philosopher, and a Unitarian minister, although he earned his keep as a bureaucrat in the California penal system.",neutral,86.1%,Into the Wild
Oakland,37.8043514,-122.2711639,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
Fresno,36.7377981,-119.7871247,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
Los Angeles,34.0549076,-118.242643,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
Boston,42.3555076,-71.0565364,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
Brooklyn,40.6781784,-73.9441579,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
New Jersey,40.0583238,-74.4056612,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
Indiana,40.5512165,-85.60236429999999,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
California,36.778261,-119.4179324,"A tight-knit bunch, the Ruesses were also a nomadic family, moving from Oakland to Fresno to Los Angeles to Boston to Brooklyn to New Jersey to Indiana before finally settling in southern California when Everett was fourteen.",neutral,100.0%,Into the Wild
Los Angeles,34.0549076,-118.242643,"In Los Angeles, Everett attended the Otis Art School and Hollywood High. As a sixteen-year-old he embarked on his first long solo trip, spending the summer of 1930 hitchhiking and trekking through Yosemite and Big Sur, ultimately winding up in Carmel.",neutral,100.0%,Into the Wild
Yosemite,37.8651011,-119.5383294,"As a sixteen-year-old he embarked on his first long solo trip, spending the summer of 1930 hitchhiking and trekking through Yosemite and Big Sur, ultimately winding up in Carmel.",neutral,100.0%,Into the Wild
Big Sur,36.2704212,-121.807976,"As a sixteen-year-old he embarked on his first long solo trip, spending the summer of 1930 hitchhiking and trekking through Yosemite and Big Sur, ultimately winding up in Carmel.",neutral,100.0%,Into the Wild
Carmel,36.5552386,-121.9232879,"As a sixteen-year-old he embarked on his first long solo trip, spending the summer of 1930 hitchhiking and trekking through Yosemite and Big Sur, ultimately winding up in Carmel.",neutral,100.0%,Into the Wild
Utah,40.7606608,-111.8939487,"Less than a month later he was on the road again, tramping alone through the canyon lands of Utah, Arizona, and New Mexico, then a region nearly as sparsely populated and wrapped in mystique as Alaska is today.",neutral,94.6%,Into the Wild
Arizona,34.0489281,-111.0937311,"Less than a month later he was on the road again, tramping alone through the canyon lands of Utah, Arizona, and New Mexico, then a region nearly as sparsely populated and wrapped in mystique as Alaska is today.",neutral,94.6%,Into the Wild
New Mexico,34.9727305,-105.0323635,"Less than a month later he was on the road again, tramping alone through the canyon lands of Utah, Arizona, and New Mexico, then a region nearly as sparsely populated and wrapped in mystique as Alaska is today.",neutral,94.6%,Into the Wild
Alaska,63.588753,-154.4930619,"Less than a month later he was on the road again, tramping alone through the canyon lands of Utah, Arizona, and New Mexico, then a region nearly as sparsely populated and wrapped in mystique as Alaska is today.",neutral,94.6%,Into the Wild
San Francisco,37.7749295,-122.4194155,"Except for a short, unhappy stint at UCLA (he dropped out after a single semester, to his father’s lasting dismay), two extended visits with his parents, and a winter in San Francisco (where he insinuated himself into the company of Dorothea Lange, Ansel Adams, and the painter Maynard Dixon), Ruess would spend the remainder of his meteoric life on the move, living out of a backpack on very little money, sleeping in the dirt, cheerfully going hungry for days at a time.",neutral,89.9%,Into the Wild
Navajo Mountain,37.0341623,-110.8695858,"From his camps by the water pockets or the canyons or high on the timbered ridges of Navajo Mountain he wrote long, lush, enthusiastic letters to his family and friends, damning the stereotypes of civilization, chanting his barbaric adolescent yawp into the teeth of the world.",neutral,83.2%,Into the Wild
Kayenta,36.72777689999999,-110.2545767,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Chinle,36.1544483,-109.5526072,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Lukachukai,36.416946,-109.2287125,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Zion Canyon,37.1649827,-113.0118848,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Grand Canyon,36.2678855,-112.3535253,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Mesa Verde,37.2308729,-108.4618335,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Escalante,37.7702663,-111.602119,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Rainbow Bridge,,,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Canyon de Chelly,36.1190734,-109.3197052,"Ruess churned out many such letters, which bore the postmarks of the remote settlements through which he passed: Kayenta, Chinle, Lukachukai; Zion Canyon, Grand Canyon, Mesa Verde; Escalante, Rainbow Bridge, Canyon de Chelly.",neutral,86.1%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"and then in August of that same year, with no explanation, he goes back to calling himself Everett Ruess and continues to do so for the next three years—until wandering into Davis Gulch.",neutral,93.6%,Into the Wild
Escalante,37.7702663,-111.602119,"The last letters anyone received from Ruess were posted from the Mormon settlement of Escalante, fifty-seven miles north of Davis Gulch, on November 11, 1934.",neutral,100.0%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"The last letters anyone received from Ruess were posted from the Mormon settlement of Escalante, fifty-seven miles north of Davis Gulch, on November 11, 1934.",neutral,100.0%,Into the Wild
Escalante,37.7702663,-111.602119,"Some three months after Ruess departed Escalante, his parents received a bundle of unopened mail forwarded from the postmaster at Marble Canyon, Arizona, where Everett was long overdue.",neutral,100.0%,Into the Wild
Marble Canyon,36.816235,-111.6373384,"Some three months after Ruess departed Escalante, his parents received a bundle of unopened mail forwarded from the postmaster at Marble Canyon, Arizona, where Everett was long overdue.",neutral,100.0%,Into the Wild
Arizona,34.0489281,-111.0937311,"Some three months after Ruess departed Escalante, his parents received a bundle of unopened mail forwarded from the postmaster at Marble Canyon, Arizona, where Everett was long overdue.",neutral,100.0%,Into the Wild
Escalante,37.7702663,-111.602119,"Worried, Christopher and Stella Ruess contacted the authorities in Escalante, who organized a search party in early March 1935.",neutral,76.6%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"Starting from the sheep camp where Ruess was last seen, they began combing the surrounding country and very quickly found Everett’s two burros at the bottom of Davis Gulch, grazing contentedly behind a makeshift corral fashioned from brush and tree limbs.",neutral,93.1%,Into the Wild
Lake Powell,37.0682619,-111.2433108,"Three months later searchers came across another Nemo graffito a little farther down the gulch (the rising waters of Lake Powell, which began to fill upon the completion of Glen Canyon Dam, in 1963, have long since erased both inscriptions), but except for the burros and their tack, none of Ruess’s possessions—his camping paraphernalia, journals, and paintings—was ever found.",neutral,100.0%,Into the Wild
the Colorado River,,,"These bewildering circumstances have led some investigators to conclude that Ruess was murdered by a team of cattle rustlers known to have been in the area, who then stole his belongings and buried his remains or threw them into the Colorado River.",neutral,90.1%,Into the Wild
Kingman,35.1912977,-114.0522845,"A year ago, while filling my truck with gas in Kingman, Arizona, I happened to strike up a conversation about Ruess with the middle-aged pump attendant, a small, twitchy man with flecks of Skoal staining the corners of his mouth.",neutral,95.9%,Into the Wild
Arizona,34.0489281,-111.0937311,"A year ago, while filling my truck with gas in Kingman, Arizona, I happened to strike up a conversation about Ruess with the middle-aged pump attendant, a small, twitchy man with flecks of Skoal staining the corners of his mouth.",neutral,95.9%,Into the Wild
the Navajo Indian Reservation,36.0672173,-109.1880047,"Speaking with persuasive conviction, he swore that “he knew a fella who’d definitely bumped into Ruess” in the late 1960s at a remote hogan on the Navajo Indian Reservation.",neutral,90.6%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"Sleight has lived in the region for forty years, visited virtually all the places Ruess visited, talked to many people who crossed paths with Ruess, taken Ruess’s older brother, Waldo, into Davis Gulch to visit the site of Everett’s disappearance.",neutral,100.0%,Into the Wild
Escalante,37.7702663,-111.602119,"I lived in Escalante for two years. I’ve talked with the folks who are accused of killing him, and I just don’t think they did it.",neutral,76.9%,Into the Wild
Grand Gulch,37.3158309,-110.2117933,"ago, while hiking down Grand Gulch, a tributary of the San Juan River some forty-five miles due east of Davis Gulch, Sleight discovered the name Nemo carved into the soft mud mortar of an Anasazi granary.",neutral,91.9%,Into the Wild
the San Juan River,,,"ago, while hiking down Grand Gulch, a tributary of the San Juan River some forty-five miles due east of Davis Gulch, Sleight discovered the name Nemo carved into the soft mud mortar of an Anasazi granary.",neutral,91.9%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"ago, while hiking down Grand Gulch, a tributary of the San Juan River some forty-five miles due east of Davis Gulch, Sleight discovered the name Nemo carved into the soft mud mortar of an Anasazi granary.",neutral,91.9%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"Sleight speculates that Ruess inscribed this Nemo not long after departing Davis Gulch. “After corralling his burros in Davis,” says Sleight, “Ruess hid all his stuff in a cave somewhere and took off, playing Captain Nemo.",neutral,91.2%,Into the Wild
Davis,38.5449065,-121.7405167,"“After corralling his burros in Davis,” says Sleight, “Ruess hid all his stuff in a cave somewhere and took off, playing Captain Nemo.",neutral,86.2%,Into the Wild
the Navajo Reservation,36.0672173,-109.1880047,"He had Indian friends down on the Navajo Reservation, and that’s where I think he was heading.”",neutral,82.9%,Into the Wild
the Colorado River,,,"A logical route to Navajo country would have taken Ruess across the Colorado River at Hole-in-the-Rock, then along a rugged trail pioneered in 1880 by Mormon settlers across Wilson Mesa and the Clay Hills, and finally down Grand Gulch to the San Juan River, across which lay the reservation.",neutral,93.9%,Into the Wild
Wilson Mesa,37.9049936,-107.9517338,"A logical route to Navajo country would have taken Ruess across the Colorado River at Hole-in-the-Rock, then along a rugged trail pioneered in 1880 by Mormon settlers across Wilson Mesa and the Clay Hills, and finally down Grand Gulch to the San Juan River, across which lay the reservation.",neutral,93.9%,Into the Wild
the Clay Hills,37.2944397,-110.4048548,"A logical route to Navajo country would have taken Ruess across the Colorado River at Hole-in-the-Rock, then along a rugged trail pioneered in 1880 by Mormon settlers across Wilson Mesa and the Clay Hills, and finally down Grand Gulch to the San Juan River, across which lay the reservation.",neutral,93.9%,Into the Wild
Grand Gulch,37.3158309,-110.2117933,"A logical route to Navajo country would have taken Ruess across the Colorado River at Hole-in-the-Rock, then along a rugged trail pioneered in 1880 by Mormon settlers across Wilson Mesa and the Clay Hills, and finally down Grand Gulch to the San Juan River, across which lay the reservation.",neutral,93.9%,Into the Wild
the San Juan River,,,"A logical route to Navajo country would have taken Ruess across the Colorado River at Hole-in-the-Rock, then along a rugged trail pioneered in 1880 by Mormon settlers across Wilson Mesa and the Clay Hills, and finally down Grand Gulch to the San Juan River, across which lay the reservation.",neutral,93.9%,Into the Wild
Grand Gulch,37.3158309,-110.2117933,"“Everett carved his Nemo on the ruin in Grand Gulch, about a mile below where Collins Creek comes in, then continued on down to the San Juan.",neutral,77.9%,Into the Wild
Collins Creek,,,"“Everett carved his Nemo on the ruin in Grand Gulch, about a mile below where Collins Creek comes in, then continued on down to the San Juan.",neutral,77.9%,Into the Wild
the San Juan,,,"“Everett carved his Nemo on the ruin in Grand Gulch, about a mile below where Collins Creek comes in, then continued on down to the San Juan.",neutral,77.9%,Into the Wild
Iceland,,,"Off the southeastern coast of Iceland sits a low barrier island called Papos. Treeless and rocky, perpetually clobbered by gales howling off the North Atlantic, it takes its name from its first settlers, now long gone, the Irish monks known as papar.",neutral,91.5%,Into the Wild
Papos,,,"Off the southeastern coast of Iceland sits a low barrier island called Papos. Treeless and rocky, perpetually clobbered by gales howling off the North Atlantic, it takes its name from its first settlers, now long gone, the Irish monks known as papar.",neutral,91.5%,Into the Wild
the North Atlantic,,,"Treeless and rocky, perpetually clobbered by gales howling off the North Atlantic, it takes its name from its first settlers, now long gone, the Irish monks known as papar.",neutral,100.0%,Into the Wild
Davis Gulch,37.3230473,-110.9168178,"Walking this gnarled shore one summer afternoon, I blundered upon a matrix of faint stone rectangles embedded in the tundra: vestiges of the monks’ ancient dwellings, hundreds of years older, even, than the Anasazi ruins in Davis Gulch.",neutral,92.3%,Into the Wild
Ireland,,,"The monks arrived as early as the fifth and sixth centuries A.D., having sailed and rowed from the west coast of Ireland.",neutral,100.0%,Into the Wild
Iceland,,,"When the first handful of Norwegians showed up on the shores of Iceland in the ninth century, the papar decided the country had become too crowded—even though it was still all but uninhabited.",neutral,100.0%,Into the Wild
Greenland,,,"The monks’ response was to climb into their curraghs and row off toward Greenland. They were drawn across the storm-racked ocean, drawn west past the edge of the known world, by nothing more than a hunger of the spirit, a yearning of such queer intensity that it beggars the modern imagination.",neutral,89.9%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"An autopsy at the state coroner’s office in Fairbanks this week found that the man had died of starvation, probably in late July.",neutral,85.9%,Into the Wild
Santa Barbara,34.420285,-119.698935,"When he died, McCandless was wearing a blue sweatshirt printed with the logo of a Santa Barbara towing company; when contacted, the wrecking outfit professed to know nothing about him or how he’d acquired the shirt.",neutral,90.2%,Into the Wild
Healy,,,"When Jim Gallien saw the headline and the accompanying map indicating that the body had been found twenty-five miles west of Healy on the Stampede Trail, he felt the hairs bristle across the base of his scalp: Alex.",neutral,93.0%,Into the Wild
South Dakota,43.9695148,-99.9018131,The guy in the pictures was Alex.”Because McCandless had told Gallien he was from South Dakota,neutral,100.0%,Into the Wild
South Dakota,43.9695148,-99.9018131,"An all-points bulletin turned up a missingperson named McCandless from eastern South Dakota, coinci-dentally from a small town only twenty miles from Wayne West-erberg’s home in Carthage, and for a while the troopers thought they’d found their man.",neutral,100.0%,Into the Wild
Carthage,,,"An all-points bulletin turned up a missingperson named McCandless from eastern South Dakota, coinci-dentally from a small town only twenty miles from Wayne West-erberg’s home in Carthage, and for a while the troopers thought they’d found their man.",neutral,100.0%,Into the Wild
Jamestown,37.2200655,-76.745195,"On September 13, he was rolling down an empty ribbon of blacktop outside Jamestown, North Dakota, leading his harvest crew home to Carthage after wrapping up the four-month cutting season in Montana, when the VHP barked to life.",neutral,91.6%,Into the Wild
North Dakota,47.5514926,-101.0020119,"On September 13, he was rolling down an empty ribbon of blacktop outside Jamestown, North Dakota, leading his harvest crew home to Carthage after wrapping up the four-month cutting season in Montana, when the VHP barked to life.",neutral,91.6%,Into the Wild
Carthage,,,"On September 13, he was rolling down an empty ribbon of blacktop outside Jamestown, North Dakota, leading his harvest crew home to Carthage after wrapping up the four-month cutting season in Montana, when the VHP barked to life.",neutral,91.6%,Into the Wild
Montana,46.8796822,-110.3625658,"On September 13, he was rolling down an empty ribbon of blacktop outside Jamestown, North Dakota, leading his harvest crew home to Carthage after wrapping up the four-month cutting season in Montana, when the VHP barked to life.",neutral,91.6%,Into the Wild
Alaska,63.588753,-154.4930619,He’s talking about some kid who starved to death up in Alaska. The police don’t know who he is.,neutral,69.4%,Into the Wild
Carthage,,,"As soon as he got to Carthage, a dispirited Westerberg phoned the Alaska State Troopers to volunteer what he knew about McCandless.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"on the second form, dated March 30, 1992, two weeks before he left for Alaska, he’d signed his given name: “Chris J. McCandless.”",neutral,100.0%,Into the Wild
Virginia,37.4315734,-78.6568942,The Social Security number turned out to be genuine and placed McCandless’s permanent residence in northern Virginia.,neutral,80.2%,Into the Wild
Alaska,63.588753,-154.4930619,"Authorities in Alaska contacted law-enforcement agencies in that state, who in turn started combing phone directories for McCand-lesses.",neutral,100.0%,Into the Wild
Maryland,39.0457549,-76.64127119999999,"Walt and Billie McCandless had by then moved to the Maryland shore and no longer had a Virginia phone number, but Walt’s eldest child from his first marriage lived in Annandale and was in the book; late on the afternoon of September 17, Sam McCandless received a call from a Fairfax County homicide detective.",neutral,94.7%,Into the Wild
Virginia,37.4315734,-78.6568942,"Walt and Billie McCandless had by then moved to the Maryland shore and no longer had a Virginia phone number, but Walt’s eldest child from his first marriage lived in Annandale and was in the book; late on the afternoon of September 17, Sam McCandless received a call from a Fairfax County homicide detective.",neutral,94.7%,Into the Wild
Annandale,38.8303905,-77.1963703,"Walt and Billie McCandless had by then moved to the Maryland shore and no longer had a Virginia phone number, but Walt’s eldest child from his first marriage lived in Annandale and was in the book; late on the afternoon of September 17, Sam McCandless received a call from a Fairfax County homicide detective.",neutral,94.7%,Into the Wild
